outfit_id,category,link,color_chip_id
926,2,http://www.uniqlo.com/tw/store/goods/400347,68
926,3,http://www.uniqlo.com/tw/store/goods/400572,35
926,-1,http://www.uniqlo.com/tw/store/goods/400753,32
927,3,http://www.uniqlo.com/tw/store/goods/404504,69
927,-1,http://www.uniqlo.com/tw/store/goods/400361,02
928,2,http://www.uniqlo.com/tw/store/goods/402675,17
928,-1,http://www.uniqlo.com/tw/store/goods/401287,39
929,2,http://www.uniqlo.com/tw/store/goods/400438,38
929,2,http://www.uniqlo.com/tw/store/goods/400521,00
929,3,http://www.uniqlo.com/tw/store/goods/400555,35
929,-1,http://www.uniqlo.com/tw/store/goods/401668,31
930,2,http://www.uniqlo.com/tw/store/goods/402712,05
930,2,http://www.uniqlo.com/tw/store/goods/400465,03
930,3,http://www.uniqlo.com/tw/store/goods/400551,18
931,2,http://www.uniqlo.com/tw/store/goods/401925,01
931,3,http://www.uniqlo.com/tw/store/goods/400551,31
931,2,http://www.uniqlo.com/tw/store/goods/400891,19
931,2,http://www.uniqlo.com/tw/store/goods/400465,31
932,2,http://www.uniqlo.com/tw/store/goods/400254,01
932,2,http://www.uniqlo.com/tw/store/goods/400734,32
932,3,http://www.uniqlo.com/tw/store/goods/400424,01
933,2,http://www.uniqlo.com/tw/store/goods/400466,54
933,2,http://www.uniqlo.com/tw/store/goods/400716,52
933,2,http://www.uniqlo.com/tw/store/goods/400453,09
933,3,http://www.uniqlo.com/tw/store/goods/400303,09
935,2,http://www.uniqlo.com/tw/store/goods/401091,03
935,2,http://www.uniqlo.com/tw/store/goods/407363,01
936,2,http://www.uniqlo.com/tw/store/goods/400152,09
936,2,http://www.uniqlo.com/tw/store/goods/401091,09
937,2,http://www.uniqlo.com/tw/store/goods/400732,32
938,2,http://www.uniqlo.com/tw/store/goods/181495,69
938,-1,http://www.uniqlo.com/tw/store/goods/402078,59
938,2,http://www.uniqlo.com/tw/store/goods/400347,69
938,3,http://www.uniqlo.com/tw/store/goods/400570,37
939,0,http://www.uniqlo.com/tw/store/goods/400230,57
939,0,http://www.uniqlo.com/tw/store/goods/401447,58
939,0,http://www.uniqlo.com/tw/store/goods/400624,00
939,1,http://www.uniqlo.com/tw/store/goods/400137,32
939,-1,http://www.uniqlo.com/tw/store/goods/191332,38
940,2,http://www.uniqlo.com/tw/store/goods/400711,57
940,2,http://www.uniqlo.com/tw/store/goods/400176,09
941,0,http://www.uniqlo.com/tw/store/goods/400324,14
942,2,http://www.uniqlo.com/tw/store/goods/402335,12
943,2,http://www.uniqlo.com/tw/store/goods/400727,07
943,2,http://www.uniqlo.com/tw/store/goods/400349,42
943,3,http://www.uniqlo.com/tw/store/goods/400536,00
944,2,http://www.uniqlo.com/tw/store/goods/400316,02
944,2,http://www.uniqlo.com/tw/store/goods/400710,59
944,2,http://www.uniqlo.com/tw/store/goods/400176,08
944,3,http://www.uniqlo.com/tw/store/goods/400562,09
944,-1,http://www.uniqlo.com/tw/store/goods/402053,09
945,2,http://www.uniqlo.com/tw/store/goods/400453,01
945,2,http://www.uniqlo.com/tw/store/goods/400711,32
945,-1,http://www.uniqlo.com/tw/store/goods/401286,39
945,-1,http://www.uniqlo.com/tw/store/goods/400358,28
946,-1,http://www.uniqlo.com/tw/store/goods/400670,09
946,2,http://www.uniqlo.com/tw/store/goods/400732,09
946,2,http://www.uniqlo.com/tw/store/goods/400438,47
946,3,http://www.uniqlo.com/tw/store/goods/400556,06
946,-1,http://www.uniqlo.com/tw/store/goods/402392,01
946,-1,http://www.uniqlo.com/tw/store/goods/401288,09
946,-1,http://www.uniqlo.com/tw/store/goods/400851,32
947,2,http://www.uniqlo.com/tw/store/goods/400698,69
947,2,http://www.uniqlo.com/tw/store/goods/400181,12
947,2,http://www.uniqlo.com/tw/store/goods/400152,01
947,3,http://www.uniqlo.com/tw/store/goods/400562,69
948,3,http://www.uniqlo.com/tw/store/goods/400419,09
948,2,http://www.uniqlo.com/tw/store/goods/401091,03
949,2,http://www.uniqlo.com/tw/store/goods/181492,09
950,2,http://www.uniqlo.com/tw/store/goods/400437,04
950,2,http://www.uniqlo.com/tw/store/goods/402985,69
950,-1,http://www.uniqlo.com/tw/store/goods/400764,69
950,-1,http://www.uniqlo.com/tw/store/goods/402198,02
951,2,http://www.uniqlo.com/tw/store/goods/402951,09
951,2,http://www.uniqlo.com/tw/store/goods/191239,08
951,3,http://www.uniqlo.com/tw/store/goods/403587,69
951,2,http://www.uniqlo.com/tw/store/goods/400697,02
952,0,http://www.uniqlo.com/tw/store/goods/402216,01
952,-1,http://www.uniqlo.com/tw/store/goods/402176,03
953,2,http://www.uniqlo.com/tw/store/goods/400476,01
953,2,http://www.uniqlo.com/tw/store/goods/400349,68
953,2,http://www.uniqlo.com/tw/store/goods/400743,09
953,3,http://www.uniqlo.com/tw/store/goods/400893,07
954,2,http://www.uniqlo.com/tw/store/goods/403557,69
955,2,http://www.uniqlo.com/tw/store/goods/400349,01
955,3,http://www.uniqlo.com/tw/store/goods/400536,09
955,-1,http://www.uniqlo.com/tw/store/goods/401355,09
955,-1,http://www.uniqlo.com/tw/store/goods/400753,09
956,2,http://www.uniqlo.com/tw/store/goods/400732,32
956,3,http://www.uniqlo.com/tw/store/goods/402690,67
956,-1,http://www.uniqlo.com/tw/store/goods/400851,32
957,2,http://www.uniqlo.com/tw/store/goods/400744,36
957,2,http://www.uniqlo.com/tw/store/goods/400191,34
957,-1,http://www.uniqlo.com/tw/store/goods/400755,19
957,-1,http://www.uniqlo.com/tw/store/goods/401288,39
958,2,http://www.uniqlo.com/tw/store/goods/400711,01
958,2,http://www.uniqlo.com/tw/store/goods/407720,34
958,3,http://www.uniqlo.com/tw/store/goods/400303,39
959,2,http://www.uniqlo.com/tw/store/goods/400260,01
959,2,http://www.uniqlo.com/tw/store/goods/400706,04
959,2,http://www.uniqlo.com/tw/store/goods/400452,09
959,3,http://www.uniqlo.com/tw/store/goods/403544,08
959,3,http://www.uniqlo.com/tw/store/goods/400262,09
959,-1,http://www.uniqlo.com/tw/store/goods/400755,09
959,-1,http://www.uniqlo.com/tw/store/goods/400759,09
960,2,http://www.uniqlo.com/tw/store/goods/400252,08
960,3,http://www.uniqlo.com/tw/store/goods/400535,00
961,3,http://www.uniqlo.com/tw/store/goods/400424,69
961,2,http://www.uniqlo.com/tw/store/goods/400732,32
962,2,http://www.uniqlo.com/tw/store/goods/401091,03
962,2,http://www.uniqlo.com/tw/store/goods/400522,48
963,2,http://www.uniqlo.com/tw/store/goods/400171,09
964,2,http://www.uniqlo.com/tw/store/goods/400698,69
964,2,http://www.uniqlo.com/tw/store/goods/400181,12
964,2,http://www.uniqlo.com/tw/store/goods/400152,01
964,3,http://www.uniqlo.com/tw/store/goods/400562,69
965,2,http://www.uniqlo.com/tw/store/goods/402671,69
965,2,http://www.uniqlo.com/tw/store/goods/400744,36
965,3,http://www.uniqlo.com/tw/store/goods/400447,19
965,-1,http://www.uniqlo.com/tw/store/goods/401361,32
966,2,http://www.uniqlo.com/tw/store/goods/400347,08
968,2,http://www.uniqlo.com/tw/store/goods/400743,09
968,2,http://www.uniqlo.com/tw/store/goods/402666,02
968,3,http://www.uniqlo.com/tw/store/goods/400893,17
968,-1,http://www.uniqlo.com/tw/store/goods/405005,01
968,-1,http://www.uniqlo.com/tw/store/goods/401361,09
969,2,http://www.uniqlo.com/tw/store/goods/400723,19
969,2,http://www.uniqlo.com/tw/store/goods/400703,68
969,2,http://www.uniqlo.com/tw/store/goods/400347,78
969,3,http://www.uniqlo.com/tw/store/goods/401741,57
969,-1,http://www.uniqlo.com/tw/store/goods/402078,19
969,3,http://www.uniqlo.com/tw/store/goods/402467,19
970,3,http://www.uniqlo.com/tw/store/goods/400893,17
970,3,http://www.uniqlo.com/tw/store/goods/400303,08
970,2,http://www.uniqlo.com/tw/store/goods/400436,69
971,2,http://www.uniqlo.com/tw/store/goods/400438,04
971,2,http://www.uniqlo.com/tw/store/goods/401088,04
972,2,http://www.uniqlo.com/tw/store/goods/400438,08
972,3,http://www.uniqlo.com/tw/store/goods/400303,08
973,-1,http://www.uniqlo.com/tw/store/goods/400758,19
973,3,http://www.uniqlo.com/tw/store/goods/400997,34
973,3,http://www.uniqlo.com/tw/store/goods/402688,90
974,2,http://www.uniqlo.com/tw/store/goods/400349,01
974,3,http://www.uniqlo.com/tw/store/goods/400536,09
975,2,http://www.uniqlo.com/tw/store/goods/400452,09
975,2,http://www.uniqlo.com/tw/store/goods/403944,09
975,3,http://www.uniqlo.com/tw/store/goods/403660,01
975,-1,http://www.uniqlo.com/tw/store/goods/403931,09
976,2,http://www.uniqlo.com/tw/store/goods/400171,69
976,2,http://www.uniqlo.com/tw/store/goods/400191,34
976,3,http://www.uniqlo.com/tw/store/goods/403623,66
976,-1,http://www.uniqlo.com/tw/store/goods/400042,03
977,2,http://www.uniqlo.com/tw/store/goods/401925,01
977,2,http://www.uniqlo.com/tw/store/goods/400179,03
977,2,http://www.uniqlo.com/tw/store/goods/400891,61
977,3,http://www.uniqlo.com/tw/store/goods/401870,68
977,-1,http://www.uniqlo.com/tw/store/goods/400042,01
977,-1,http://www.uniqlo.com/tw/store/goods/402053,30
978,2,http://www.uniqlo.com/tw/store/goods/400732,05
978,2,http://www.uniqlo.com/tw/store/goods/404005,71
978,3,http://www.uniqlo.com/tw/store/goods/402479,08
979,2,http://www.uniqlo.com/tw/store/goods/400437,60
980,2,http://www.uniqlo.com/tw/store/goods/400738,09
980,2,http://www.uniqlo.com/tw/store/goods/400349,09
980,3,http://www.uniqlo.com/tw/store/goods/400572,35
980,-1,http://www.uniqlo.com/tw/store/goods/401354,09
981,2,http://www.uniqlo.com/tw/store/goods/401252,32
982,2,http://www.uniqlo.com/tw/store/goods/400734,17
982,-1,http://www.uniqlo.com/tw/store/goods/400350,32
983,2,http://www.uniqlo.com/tw/store/goods/400732,32
983,2,http://www.uniqlo.com/tw/store/goods/400150,01
984,2,http://www.uniqlo.com/tw/store/goods/401623,68
984,2,http://www.uniqlo.com/tw/store/goods/400439,01
985,2,http://www.uniqlo.com/tw/store/goods/402200,01
985,3,http://www.uniqlo.com/tw/store/goods/403663,56
985,-1,http://www.uniqlo.com/tw/store/goods/401673,69
986,2,http://www.uniqlo.com/tw/store/goods/400198,30
986,2,http://www.uniqlo.com/tw/store/goods/400703,66
986,2,http://www.uniqlo.com/tw/store/goods/400176,69
987,2,http://www.uniqlo.com/tw/store/goods/406683,19
987,2,http://www.uniqlo.com/tw/store/goods/400466,54
988,2,http://www.uniqlo.com/tw/store/goods/406683,67
989,2,http://www.uniqlo.com/tw/store/goods/400703,68
989,2,http://www.uniqlo.com/tw/store/goods/400147,69
989,-1,http://www.uniqlo.com/tw/store/goods/405004,69
989,-1,http://www.uniqlo.com/tw/store/goods/401355,09
990,2,http://www.uniqlo.com/tw/store/goods/401091,03
990,2,http://www.uniqlo.com/tw/store/goods/400891,03
990,3,http://www.uniqlo.com/tw/store/goods/400561,02
991,2,http://www.uniqlo.com/tw/store/goods/401252,69
991,2,http://www.uniqlo.com/tw/store/goods/400347,16
991,3,http://www.uniqlo.com/tw/store/goods/404006,69
992,3,http://www.uniqlo.com/tw/store/goods/401130,09
992,2,http://www.uniqlo.com/tw/store/goods/400703,66
992,-1,http://www.uniqlo.com/tw/store/goods/401286,39
993,3,http://www.uniqlo.com/tw/store/goods/403544,08
993,2,http://www.uniqlo.com/tw/store/goods/400706,04
994,2,http://www.uniqlo.com/tw/store/goods/400706,57
994,2,http://www.uniqlo.com/tw/store/goods/400349,42
994,-1,http://www.uniqlo.com/tw/store/goods/400361,02
994,3,http://www.uniqlo.com/tw/store/goods/400572,69
994,-1,http://www.uniqlo.com/tw/store/goods/402379,00
995,2,http://www.uniqlo.com/tw/store/goods/400955,31
995,-1,http://www.uniqlo.com/tw/store/goods/400764,18
996,2,http://www.uniqlo.com/tw/store/goods/400181,01
996,2,http://www.uniqlo.com/tw/store/goods/400245,69
997,2,http://www.uniqlo.com/tw/store/goods/403546,03
997,2,http://www.uniqlo.com/tw/store/goods/400453,01
997,2,http://www.uniqlo.com/tw/store/goods/400732,69
998,2,http://www.uniqlo.com/tw/store/goods/400152,69
998,2,http://www.uniqlo.com/tw/store/goods/400706,57
998,2,http://www.uniqlo.com/tw/store/goods/400170,06
999,2,http://www.uniqlo.com/tw/store/goods/401252,08
999,2,http://www.uniqlo.com/tw/store/goods/400347,78
999,3,http://www.uniqlo.com/tw/store/goods/400561,09
1000,2,http://www.uniqlo.com/tw/store/goods/400466,34
1000,2,http://www.uniqlo.com/tw/store/goods/402672,69
1000,3,http://www.uniqlo.com/tw/store/goods/400570,17
1000,3,http://www.uniqlo.com/tw/store/goods/400303,09
1000,-1,http://www.uniqlo.com/tw/store/goods/400755,09
1001,2,http://www.uniqlo.com/tw/store/goods/402670,16
1001,2,http://www.uniqlo.com/tw/store/goods/181514,09
1002,2,http://www.uniqlo.com/tw/store/goods/400610,01
1002,-1,http://www.uniqlo.com/tw/store/goods/400765,69
1003,-1,http://www.uniqlo.com/tw/store/goods/400753,09
1003,2,http://www.uniqlo.com/tw/store/goods/400181,61
1003,3,http://www.uniqlo.com/tw/store/goods/400424,01
1004,2,http://www.uniqlo.com/tw/store/goods/400738,31
1004,2,http://www.uniqlo.com/tw/store/goods/400191,01
1004,-1,http://www.uniqlo.com/tw/store/goods/405004,69
1005,3,http://www.uniqlo.com/tw/store/goods/402690,67
1005,-1,http://www.uniqlo.com/tw/store/goods/400851,32
1006,2,http://www.uniqlo.com/tw/store/goods/400732,32
1006,2,http://www.uniqlo.com/tw/store/goods/400348,47
1006,-1,http://www.uniqlo.com/tw/store/goods/400760,39
1006,-1,http://www.uniqlo.com/tw/store/goods/400759,16
1007,2,http://www.uniqlo.com/tw/store/goods/402676,17
1007,2,http://www.uniqlo.com/tw/store/goods/400146,00
1007,3,http://www.uniqlo.com/tw/store/goods/400447,05
1008,2,http://www.uniqlo.com/tw/store/goods/400732,69
1008,2,http://www.uniqlo.com/tw/store/goods/404210,69
1009,2,http://www.uniqlo.com/tw/store/goods/400452,63
1009,3,http://www.uniqlo.com/tw/store/goods/403544,18
1009,3,http://www.uniqlo.com/tw/store/goods/400195,36
1010,2,http://www.uniqlo.com/tw/store/goods/403712,32
1010,3,http://www.uniqlo.com/tw/store/goods/401103,31
1010,2,http://www.uniqlo.com/tw/store/goods/401063,31
1011,2,http://www.uniqlo.com/tw/store/goods/400712,76
1011,2,http://www.uniqlo.com/tw/store/goods/400181,71
1011,2,http://www.uniqlo.com/tw/store/goods/400146,03
1011,-1,http://www.uniqlo.com/tw/store/goods/402053,09
1012,2,http://www.uniqlo.com/tw/store/goods/400744,36
1012,2,http://www.uniqlo.com/tw/store/goods/400191,34
1012,-1,http://www.uniqlo.com/tw/store/goods/400755,19
1012,-1,http://www.uniqlo.com/tw/store/goods/401288,39
1013,2,http://www.uniqlo.com/tw/store/goods/400437,60
1014,2,http://www.uniqlo.com/tw/store/goods/402781,32
1014,2,http://www.uniqlo.com/tw/store/goods/400347,69
1014,-1,http://www.uniqlo.com/tw/store/goods/402400,28
1014,-1,http://www.uniqlo.com/tw/store/goods/401354,09
1015,2,http://www.uniqlo.com/tw/store/goods/400181,01
1015,2,http://www.uniqlo.com/tw/store/goods/400152,35
1015,-1,http://www.uniqlo.com/tw/store/goods/400764,69
1016,2,http://www.uniqlo.com/tw/store/goods/403081,00
1016,3,http://www.uniqlo.com/tw/store/goods/403269,69
1016,-1,http://www.uniqlo.com/tw/store/goods/403258,09
1017,2,http://www.uniqlo.com/tw/store/goods/401091,08
1017,2,http://www.uniqlo.com/tw/store/goods/402825,60
1017,3,http://www.uniqlo.com/tw/store/goods/400561,69
1017,-1,http://www.uniqlo.com/tw/store/goods/403753,69
1018,2,http://www.uniqlo.com/tw/store/goods/400349,68
1018,3,http://www.uniqlo.com/tw/store/goods/402691,02
1019,2,http://www.uniqlo.com/tw/store/goods/400727,09
1019,2,http://www.uniqlo.com/tw/store/goods/400347,01
1019,2,http://www.uniqlo.com/tw/store/goods/400437,32
1019,3,http://www.uniqlo.com/tw/store/goods/402691,02
1020,2,http://www.uniqlo.com/tw/store/goods/400726,56
1020,-1,http://www.uniqlo.com/tw/store/goods/400758,01
1020,-1,http://www.uniqlo.com/tw/store/goods/402053,30
1021,3,http://www.uniqlo.com/tw/store/goods/400893,34
1021,-1,http://www.uniqlo.com/tw/store/goods/402400,01
1021,-1,http://www.uniqlo.com/tw/store/goods/400753,05
1021,2,http://www.uniqlo.com/tw/store/goods/400860,34
1021,2,http://www.uniqlo.com/tw/store/goods/400706,57
1022,3,http://www.uniqlo.com/tw/store/goods/400427,09
1023,2,http://www.uniqlo.com/tw/store/goods/400734,08
1023,-1,http://www.uniqlo.com/tw/store/goods/400300,09
1024,2,http://www.uniqlo.com/tw/store/goods/400347,11
1024,3,http://www.uniqlo.com/tw/store/goods/402468,08
1024,-1,http://www.uniqlo.com/tw/store/goods/400760,39
1025,2,http://www.uniqlo.com/tw/store/goods/400703,66
1025,2,http://www.uniqlo.com/tw/store/goods/400452,01
1025,-1,http://www.uniqlo.com/tw/store/goods/400850,01
1026,2,http://www.uniqlo.com/tw/store/goods/400706,04
1026,2,http://www.uniqlo.com/tw/store/goods/400436,09
1027,3,http://www.uniqlo.com/tw/store/goods/400551,58
1027,2,http://www.uniqlo.com/tw/store/goods/400191,03
1027,2,http://www.uniqlo.com/tw/store/goods/401091,09
1028,2,http://www.uniqlo.com/tw/store/goods/400347,08
1029,2,http://www.uniqlo.com/tw/store/goods/400706,01
1029,3,http://www.uniqlo.com/tw/store/goods/400424,59
1030,2,http://www.uniqlo.com/tw/store/goods/407363,01
1031,3,http://www.uniqlo.com/tw/store/goods/402691,34
1031,2,http://www.uniqlo.com/tw/store/goods/400349,01
1031,2,http://www.uniqlo.com/tw/store/goods/400732,32
1032,0,http://www.uniqlo.com/tw/store/goods/400325,00
1032,1,http://www.uniqlo.com/tw/store/goods/401317,32
1033,2,http://www.uniqlo.com/tw/store/goods/401925,17
1033,3,http://www.uniqlo.com/tw/store/goods/401741,09
1033,3,http://www.uniqlo.com/tw/store/goods/402466,09
1033,-1,http://www.uniqlo.com/tw/store/goods/400042,18
1033,-1,http://www.uniqlo.com/tw/store/goods/400760,09
1034,2,http://www.uniqlo.com/tw/store/goods/401711,32
1034,2,http://www.uniqlo.com/tw/store/goods/400453,01
1034,3,http://www.uniqlo.com/tw/store/goods/402688,05
1034,-1,http://www.uniqlo.com/tw/store/goods/402077,00
1034,3,http://www.uniqlo.com/tw/store/goods/402467,19
1034,2,http://www.uniqlo.com/tw/store/goods/400738,31
1035,2,http://www.uniqlo.com/tw/store/goods/400198,09
1035,2,http://www.uniqlo.com/tw/store/goods/400718,17
1035,2,http://www.uniqlo.com/tw/store/goods/403552,09
1035,-1,http://www.uniqlo.com/tw/store/goods/401354,09
1036,3,http://www.uniqlo.com/tw/store/goods/402918,01
1036,2,http://www.uniqlo.com/tw/store/goods/400891,61
1036,3,http://www.uniqlo.com/tw/store/goods/400303,08
1037,2,http://www.uniqlo.com/tw/store/goods/400260,08
1037,2,http://www.uniqlo.com/tw/store/goods/401925,01
1037,2,http://www.uniqlo.com/tw/store/goods/402672,19
1037,2,http://www.uniqlo.com/tw/store/goods/400147,03
1037,3,http://www.uniqlo.com/tw/store/goods/400562,57
1037,-1,http://www.uniqlo.com/tw/store/goods/400042,09
1037,-1,http://www.uniqlo.com/tw/store/goods/400360,02
1038,2,http://www.uniqlo.com/tw/store/goods/401775,09
1038,3,http://www.uniqlo.com/tw/store/goods/404006,19
1038,-1,http://www.uniqlo.com/tw/store/goods/405006,17
1038,-1,http://www.uniqlo.com/tw/store/goods/403682,31
1039,2,http://www.uniqlo.com/tw/store/goods/400734,17
1039,2,http://www.uniqlo.com/tw/store/goods/400716,03
1039,3,http://www.uniqlo.com/tw/store/goods/400424,69
1039,3,http://www.uniqlo.com/tw/store/goods/400303,39
1040,3,http://www.uniqlo.com/tw/store/goods/400561,35
1040,2,http://www.uniqlo.com/tw/store/goods/402335,09
1041,2,http://www.uniqlo.com/tw/store/goods/402675,19
1041,2,http://www.uniqlo.com/tw/store/goods/401623,18
1041,2,http://www.uniqlo.com/tw/store/goods/400304,54
1041,3,http://www.uniqlo.com/tw/store/goods/400572,69
1042,2,http://www.uniqlo.com/tw/store/goods/402681,42
1042,2,http://www.uniqlo.com/tw/store/goods/400349,63
1043,2,http://www.uniqlo.com/tw/store/goods/400716,11
1043,3,http://www.uniqlo.com/tw/store/goods/402688,05
1043,-1,http://www.uniqlo.com/tw/store/goods/400760,09
1043,-1,http://www.uniqlo.com/tw/store/goods/400850,33
1044,2,http://www.uniqlo.com/tw/store/goods/402335,12
1045,2,http://www.uniqlo.com/tw/store/goods/402573,76
1045,3,http://www.uniqlo.com/tw/store/goods/403019,18
1045,2,http://www.uniqlo.com/tw/store/goods/402323,09
1046,2,http://www.uniqlo.com/tw/store/goods/400726,38
1046,2,http://www.uniqlo.com/tw/store/goods/401334,01
1046,2,http://www.uniqlo.com/tw/store/goods/402672,69
1047,2,http://www.uniqlo.com/tw/store/goods/400171,31
1047,3,http://www.uniqlo.com/tw/store/goods/401741,36
1047,-1,http://www.uniqlo.com/tw/store/goods/400759,32
1047,3,http://www.uniqlo.com/tw/store/goods/402465,08
1047,-1,http://www.uniqlo.com/tw/store/goods/402053,30
1048,3,http://www.uniqlo.com/tw/store/goods/402690,67
1048,-1,http://www.uniqlo.com/tw/store/goods/400851,32
1049,3,http://www.uniqlo.com/tw/store/goods/400424,69
1049,2,http://www.uniqlo.com/tw/store/goods/400723,69
1050,2,http://www.uniqlo.com/tw/store/goods/405019,09
1050,2,http://www.uniqlo.com/tw/store/goods/403645,10
1050,2,http://www.uniqlo.com/tw/store/goods/405289,03
1051,2,http://www.uniqlo.com/tw/store/goods/400347,78
1051,3,http://www.uniqlo.com/tw/store/goods/402688,35
1052,2,http://www.uniqlo.com/tw/store/goods/400703,68
1052,2,http://www.uniqlo.com/tw/store/goods/401623,01
1052,3,http://www.uniqlo.com/tw/store/goods/400572,35
1052,-1,http://www.uniqlo.com/tw/store/goods/405006,65
1053,2,http://www.uniqlo.com/tw/store/goods/400465,24
1053,2,http://www.uniqlo.com/tw/store/goods/402712,05
1053,3,http://www.uniqlo.com/tw/store/goods/402477,19
1054,2,http://www.uniqlo.com/tw/store/goods/400726,00
1054,3,http://www.uniqlo.com/tw/store/goods/400424,01
1055,2,http://www.uniqlo.com/tw/store/goods/400734,17
1055,2,http://www.uniqlo.com/tw/store/goods/400347,08
1056,-1,http://www.uniqlo.com/tw/store/goods/403681,69
1056,2,http://www.uniqlo.com/tw/store/goods/400152,69
1056,2,http://www.uniqlo.com/tw/store/goods/402712,05
1056,3,http://www.uniqlo.com/tw/store/goods/400535,00
1057,2,http://www.uniqlo.com/tw/store/goods/403645,69
1058,0,http://www.uniqlo.com/tw/store/goods/402735,69
1058,2,http://www.uniqlo.com/tw/store/goods/400152,69
1059,2,http://www.uniqlo.com/tw/store/goods/400711,71
1059,2,http://www.uniqlo.com/tw/store/goods/400260,69
1059,-1,http://www.uniqlo.com/tw/store/goods/400042,03
1059,-1,http://www.uniqlo.com/tw/store/goods/400044,03
1060,2,http://www.uniqlo.com/tw/store/goods/401925,17
1060,2,http://www.uniqlo.com/tw/store/goods/400347,99
1060,3,http://www.uniqlo.com/tw/store/goods/401741,09
1060,3,http://www.uniqlo.com/tw/store/goods/402466,09
1060,-1,http://www.uniqlo.com/tw/store/goods/400042,18
1060,-1,http://www.uniqlo.com/tw/store/goods/400760,09
1061,2,http://www.uniqlo.com/tw/store/goods/400723,69
1061,-1,http://www.uniqlo.com/tw/store/goods/400758,66
1061,3,http://www.uniqlo.com/tw/store/goods/400551,31
1061,-1,http://www.uniqlo.com/tw/store/goods/402377,00
1062,2,http://www.uniqlo.com/tw/store/goods/400703,68
1062,2,http://www.uniqlo.com/tw/store/goods/401623,01
1062,3,http://www.uniqlo.com/tw/store/goods/400572,35
1062,-1,http://www.uniqlo.com/tw/store/goods/405006,65
1063,2,http://www.uniqlo.com/tw/store/goods/402700,00
1063,3,http://www.uniqlo.com/tw/store/goods/406012,69
1063,-1,http://www.uniqlo.com/tw/store/goods/405003,69
1064,2,http://www.uniqlo.com/tw/store/goods/401927,56
1064,2,http://www.uniqlo.com/tw/store/goods/402895,34
1064,3,http://www.uniqlo.com/tw/store/goods/408190,07
1064,3,http://www.uniqlo.com/tw/store/goods/403281,07
1066,2,http://www.uniqlo.com/tw/store/goods/400711,71
1066,2,http://www.uniqlo.com/tw/store/goods/400260,69
1066,-1,http://www.uniqlo.com/tw/store/goods/400042,03
1066,-1,http://www.uniqlo.com/tw/store/goods/400044,03
1067,2,http://www.uniqlo.com/tw/store/goods/401711,32
1067,3,http://www.uniqlo.com/tw/store/goods/402918,58
1067,3,http://www.uniqlo.com/tw/store/goods/400303,09
1068,3,http://www.uniqlo.com/tw/store/goods/402688,78
1068,2,http://www.uniqlo.com/tw/store/goods/400452,10
1068,2,http://www.uniqlo.com/tw/store/goods/400152,01
1068,-1,http://www.uniqlo.com/tw/store/goods/400753,09
1069,2,http://www.uniqlo.com/tw/store/goods/400728,19
1069,2,http://www.uniqlo.com/tw/store/goods/400452,02
1069,2,http://www.uniqlo.com/tw/store/goods/400245,08
1069,-1,http://www.uniqlo.com/tw/store/goods/400044,08
1069,3,http://www.uniqlo.com/tw/store/goods/400562,07
1070,3,http://www.uniqlo.com/tw/store/goods/404607,56
1071,2,http://www.uniqlo.com/tw/store/goods/401334,28
1071,2,http://www.uniqlo.com/tw/store/goods/400710,01
1071,3,http://www.uniqlo.com/tw/store/goods/400280,09
1071,2,http://www.uniqlo.com/tw/store/goods/402680,42
1071,-1,http://www.uniqlo.com/tw/store/goods/400361,69
1072,2,http://www.uniqlo.com/tw/store/goods/400147,00
1072,3,http://www.uniqlo.com/tw/store/goods/400447,19
1072,2,http://www.uniqlo.com/tw/store/goods/403383,03
1073,3,http://www.uniqlo.com/tw/store/goods/400549,58
1073,-1,http://www.uniqlo.com/tw/store/goods/401288,39
1073,2,http://www.uniqlo.com/tw/store/goods/402825,60
1074,2,http://www.uniqlo.com/tw/store/goods/400437,04
1074,3,http://www.uniqlo.com/tw/store/goods/404562,00
1075,2,http://www.uniqlo.com/tw/store/goods/401925,09
1075,2,http://www.uniqlo.com/tw/store/goods/400181,01
1075,3,http://www.uniqlo.com/tw/store/goods/400562,18
1076,2,http://www.uniqlo.com/tw/store/goods/400706,09
1076,3,http://www.uniqlo.com/tw/store/goods/400549,35
1076,-1,http://www.uniqlo.com/tw/store/goods/400042,03
1076,-1,http://www.uniqlo.com/tw/store/goods/401286,09
1077,2,http://www.uniqlo.com/tw/store/goods/400732,05
1077,3,http://www.uniqlo.com/tw/store/goods/400893,69
1077,3,http://www.uniqlo.com/tw/store/goods/400299,69
1077,2,http://www.uniqlo.com/tw/store/goods/400452,10
1077,-1,http://www.uniqlo.com/tw/store/goods/402389,09
1078,2,http://www.uniqlo.com/tw/store/goods/406682,08
1079,2,http://www.uniqlo.com/tw/store/goods/400438,38
1079,2,http://www.uniqlo.com/tw/store/goods/400521,00
1079,3,http://www.uniqlo.com/tw/store/goods/400555,35
1079,-1,http://www.uniqlo.com/tw/store/goods/401668,31
1080,2,http://www.uniqlo.com/tw/store/goods/400466,08
1080,2,http://www.uniqlo.com/tw/store/goods/402056,08
1080,3,http://www.uniqlo.com/tw/store/goods/400447,58
1081,2,http://www.uniqlo.com/tw/store/goods/400185,69
1081,2,http://www.uniqlo.com/tw/store/goods/400347,01
1081,-1,http://www.uniqlo.com/tw/store/goods/400358,34
1082,2,http://www.uniqlo.com/tw/store/goods/401091,09
