product_id,cloudinary_url
250,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948703/chip/uniqlo250.gif
251,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948705/chip/uniqlo251.gif
252,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948706/chip/uniqlo252.gif
253,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948708/chip/uniqlo253.gif
254,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948710/chip/uniqlo254.gif
255,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948711/chip/uniqlo255.gif
256,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948713/chip/uniqlo256.gif
257,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948714/chip/uniqlo257.gif
258,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948716/chip/uniqlo258.gif
259,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948717/chip/uniqlo259.gif
260,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948719/chip/uniqlo260.gif
261,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948720/chip/uniqlo261.gif
262,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948722/chip/uniqlo262.gif
263,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948723/chip/uniqlo263.gif
264,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948725/chip/uniqlo264.gif
265,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948727/chip/uniqlo265.gif
266,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948728/chip/uniqlo266.gif
267,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948730/chip/uniqlo267.gif
268,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948731/chip/uniqlo268.gif
269,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948733/chip/uniqlo269.gif
270,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948734/chip/uniqlo270.gif
271,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948736/chip/uniqlo271.gif
272,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948737/chip/uniqlo272.gif
273,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948739/chip/uniqlo273.gif
274,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948740/chip/uniqlo274.gif
275,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948742/chip/uniqlo275.gif
276,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948743/chip/uniqlo276.gif
277,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948745/chip/uniqlo277.gif
278,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948746/chip/uniqlo278.gif
279,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948748/chip/uniqlo279.gif
280,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948749/chip/uniqlo280.gif
281,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948751/chip/uniqlo281.gif
282,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948752/chip/uniqlo282.gif
283,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948754/chip/uniqlo283.gif
284,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948755/chip/uniqlo284.gif
285,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948757/chip/uniqlo285.gif
286,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948758/chip/uniqlo286.gif
287,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948760/chip/uniqlo287.gif
288,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948761/chip/uniqlo288.gif
289,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948763/chip/uniqlo289.gif
290,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948764/chip/uniqlo290.gif
291,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948766/chip/uniqlo291.gif
292,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948767/chip/uniqlo292.gif
293,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948769/chip/uniqlo293.gif
294,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948771/chip/uniqlo294.gif
295,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948772/chip/uniqlo295.gif
296,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948774/chip/uniqlo296.gif
297,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948775/chip/uniqlo297.gif
298,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948777/chip/uniqlo298.gif
299,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948778/chip/uniqlo299.gif
300,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948780/chip/uniqlo300.gif
301,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948782/chip/uniqlo301.gif
