product_id,cloudinary_url
243,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942778/chip/lativ243.jpg
244,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942780/chip/lativ244.jpg
245,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942782/chip/lativ245.jpg
246,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942784/chip/lativ246.jpg
247,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942786/chip/lativ247.jpg
248,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942788/chip/lativ248.jpg
249,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942790/chip/lativ249.jpg
250,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942792/chip/lativ250.jpg
251,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942795/chip/lativ251.jpg
252,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942797/chip/lativ252.jpg
253,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942799/chip/lativ253.jpg
254,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942801/chip/lativ254.jpg
255,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942803/chip/lativ255.jpg
256,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942805/chip/lativ256.jpg
257,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942807/chip/lativ257.jpg
258,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942809/chip/lativ258.jpg
259,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942812/chip/lativ259.jpg
260,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942814/chip/lativ260.jpg
261,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942816/chip/lativ261.jpg
262,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942818/chip/lativ262.jpg
263,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942820/chip/lativ263.jpg
264,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942822/chip/lativ264.jpg
265,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942825/chip/lativ265.jpg
266,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942827/chip/lativ266.jpg
267,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942829/chip/lativ267.jpg
268,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942831/chip/lativ268.jpg
269,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942833/chip/lativ269.jpg
270,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942835/chip/lativ270.jpg
271,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942837/chip/lativ271.jpg
272,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942839/chip/lativ272.jpg
273,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942842/chip/lativ273.jpg
274,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942844/chip/lativ274.jpg
275,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942846/chip/lativ275.jpg
276,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942848/chip/lativ276.jpg
277,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942850/chip/lativ277.jpg
278,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942852/chip/lativ278.jpg
279,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942854/chip/lativ279.jpg
280,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942856/chip/lativ280.jpg
281,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942858/chip/lativ281.jpg
282,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942860/chip/lativ282.jpg
283,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942862/chip/lativ283.jpg
284,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942864/chip/lativ284.jpg
285,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942866/chip/lativ285.jpg
286,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942868/chip/lativ286.jpg
287,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942870/chip/lativ287.jpg
288,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942872/chip/lativ288.jpg
289,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942874/chip/lativ289.jpg
